buy_in,multiplier,position,result,cev,adjusted_cev
2.0,3.0,1,4.0,600,290.686
2.0,2.0,2,-2.0,-300,-321.14608799999996
2.0,2.0,1,2.0,600,124.0622800000001
2.0,2.0,3,-2.0,-300,-141.2475
2.0,3.0,1,4.0,600,140.78626000000006
2.0,3.0,2,-2.0,-300,-94.38029799999998
2.0,3.0,3,-2.0,-300,11.916659999999979
2.0,3.0,1,4.0,600,13.916079999999909
2.0,4.0,3,-2.0,-300,366.71558400000004
2.0,2.0,1,2.0,600,-134.32994000000002
2.0,2.0,1,2.0,600,181.87911000000005
2.0,2.0,1,2.0,600,-319.2561100000001
2.0,2.0,2,-2.0,-300,17.83788999999996
2.0,2.0,3,-2.0,-300,200.048635
2.0,4.0,3,-2.0,-300,-38.80020000000002
2.0,2.0,3,-2.0,-300,184.71660000000003
2.0,2.0,2,-2.0,-300,-258.62313
2.0,2.0,2,-2.0,-300,-102.80085999999994
2.0,2.0,1,2.0,600,167.47102
2.0,4.0,3,-2.0,-300,-148.24223999999998
2.0,4.0,3,-2.0,-300,-128.66235
2.0,2.0,3,-2.0,-300,-80.3466
2.0,2.0,3,-2.0,-300,127.70887
2.0,2.0,1,2.0,600,950.3923440000001
2.0,5.0,2,-2.0,-300,52.993459999999956
2.0,3.0,1,4.0,600,-127.30962000000005
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,1,2.0,600,95.40531999999996
2.0,2.0,2,-2.0,-300,-77.54937000000002
2.0,4.0,1,6.0,600,-124.22991000000002
2.0,4.0,3,-2.0,-300,-237.61424540000002
2.0,2.0,1,2.0,600,600.0
2.0,4.0,1,6.0,600,-248.17385
2.0,2.0,1,2.0,600,-298.1146719999999
2.0,2.0,2,-2.0,-300,174.87448999999998
2.0,3.0,2,-2.0,-300,-237.63172
2.0,2.0,2,-2.0,-300,-131.62164
2.0,2.0,1,2.0,600,151.06919999999997
2.0,3.0,1,4.0,600,358.3821720000001
2.0,2.0,2,-2.0,-300,117.38013999999998
2.0,2.0,2,-2.0,-300,116.27924000000002
2.0,2.0,2,-2.0,-300,-300.0
2.0,3.0,2,-2.0,-300,241.04247999999998
2.0,2.0,2,-2.0,-300,27.275360000000035
2.0,2.0,1,2.0,600,111.94333999999998
2.0,2.0,1,2.0,600,-242.81784999999996
2.0,3.0,2,-2.0,-300,57.29400999999993
2.0,5.0,1,8.0,600,246.53697
2.0,2.0,1,2.0,600,253.90624000000003
2.0,2.0,3,-2.0,-300,-250.74705
2.0,3.0,1,4.0,600,158.54708000000005
2.0,4.0,1,6.0,600,-20.045739999999995
2.0,3.0,1,4.0,600,410.38813000000005
2.0,4.0,1,6.0,600,123.70012999999997
2.0,2.0,1,2.0,600,105.97631999999993
2.0,2.0,2,-2.0,-300,-28.970710999999994
2.0,3.0,3,-2.0,-300,-95.0342
2.0,2.0,2,-2.0,-300,-116.49437999999995
2.0,3.0,2,-2.0,-300,95.947
2.0,4.0,1,6.0,600,83.71221000000003
2.0,3.0,2,-2.0,-300,-189.51060999999996
2.0,2.0,1,2.0,600,231.2255
2.0,2.0,1,2.0,600,201.25368800000007
2.0,2.0,2,-2.0,-300,4.40415999999999
2.0,4.0,1,6.0,600,46.230448000000024
2.0,2.0,1,2.0,600,443.41946999999993
2.0,2.0,1,2.0,600,366.38681999999994
2.0,2.0,2,-2.0,-300,-262.40267
2.0,3.0,3,-2.0,-300,114.73656
2.0,2.0,1,2.0,600,80.2292099999999
2.0,2.0,2,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,-162.56082
2.0,3.0,2,-2.0,-300,-196.17088999999996
2.0,2.0,2,-2.0,-300,11.001120000000014
2.0,2.0,1,2.0,600,118.54501999999997
2.0,5.0,1,8.0,600,61.20580000000001
2.0,2.0,1,2.0,600,132.30971
2.0,2.0,3,-2.0,-300,-149.23686
2.0,3.0,1,4.0,600,215.65410999999995
2.0,2.0,3,-2.0,-300,12.524429999999995
2.0,2.0,1,2.0,600,47.109200000000016
2.0,4.0,3,-2.0,-300,58.81815999999998
2.0,3.0,2,-2.0,-300,125.94714000000005
2.0,10.0,2,-2.0,-300,49.752039999999965
2.0,2.0,2,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,125.58816000000002
2.0,3.0,3,-2.0,-300,0.38796000000002095
2.0,5.0,2,-2.0,-300,-300.0
2.0,2.0,3,-2.0,-300,49.12819999999999
2.0,2.0,1,2.0,600,279.39480000000003
2.0,2.0,3,-2.0,-300,51.17202000000003
2.0,2.0,1,2.0,600,17.861260000000016
2.0,3.0,1,4.0,600,90.96045999999998
2.0,3.0,3,-2.0,-300,-300.0
2.0,2.0,3,-2.0,-300,39.34814
2.0,2.0,2,-2.0,-300,-300.0
2.0,3.0,2,-2.0,-300,-220.73156999999992
2.0,4.0,3,-2.0,-300,-120.7396
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,1,2.0,600,-265.5617649999999
2.0,3.0,1,4.0,600,-39.14367999999996
2.0,3.0,1,4.0,600,103.63018999999997
2.0,2.0,2,-2.0,-300,-2.641399999999976
2.0,4.0,3,-2.0,-300,-101.81900000000002
2.0,2.0,3,-2.0,-300,58.267799999999966
2.0,4.0,1,6.0,600,461.78576000000004
2.0,4.0,2,-2.0,-300,-83.46051999999999
2.0,3.0,1,4.0,600,381.38357999999994
2.0,2.0,3,-2.0,-300,-112.90052
2.0,2.0,1,2.0,600,320.34388
2.0,2.0,1,2.0,600,273.13882
2.0,3.0,3,-2.0,-300,63.325019999999995
2.0,3.0,3,-2.0,-300,-148.65013
2.0,2.0,2,-2.0,-300,-165.00032
2.0,2.0,3,-2.0,-300,46.391799999999975
2.0,2.0,2,-2.0,-300,-496.56755999999996
2.0,3.0,1,4.0,600,121.74863400000004
2.0,2.0,1,2.0,600,600.0
2.0,3.0,3,-2.0,-300,-119.88273999999998
2.0,3.0,2,-2.0,-300,-10.070879999999988
2.0,2.0,1,2.0,600,84.08096000000006
2.0,3.0,1,4.0,600,131.52110999999996
2.0,3.0,2,-2.0,-300,-300.0
2.0,3.0,3,-2.0,-300,-118.36201
2.0,3.0,2,-2.0,-300,-246.20461000000006
2.0,3.0,2,-2.0,-300,14.837750000000028
2.0,2.0,1,2.0,600,174.56631600000006
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,1,2.0,600,218.57915999999997
2.0,2.0,2,-2.0,-300,-142.238676
2.0,2.0,2,-2.0,-300,-275.56152
2.0,3.0,3,-2.0,-300,-103.81027499999999
2.0,5.0,2,-2.0,-300,-270.94772999999986
2.0,3.0,3,-2.0,-300,-204.30270800000002
2.0,2.0,2,-2.0,-300,-300.0
2.0,3.0,2,-2.0,-300,-56.77744000000001
2.0,4.0,1,6.0,600,-296.43954800000006
2.0,3.0,3,-2.0,-300,-194.39922
2.0,2.0,2,-2.0,-300,-3.492560000000026
2.0,2.0,1,2.0,600,-7.3841260000000375
2.0,3.0,1,4.0,600,181.14968
2.0,3.0,2,-2.0,-300,-99.25997000000004
2.0,2.0,2,-2.0,-300,-383.14194000000003
2.0,2.0,1,2.0,600,165.06569999999996
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,3,-2.0,-300,74.68121000000002
2.0,5.0,2,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,-14.873513999999943
2.0,3.0,3,-2.0,-300,-300.0
2.0,4.0,1,6.0,600,239.68707999999992
2.0,2.0,1,2.0,600,73.4487739999999
2.0,3.0,1,4.0,600,43.81365999999997
2.0,2.0,2,-2.0,-300,-262.19361
2.0,3.0,1,4.0,600,600.0
2.0,3.0,1,4.0,600,600.0
2.0,2.0,2,-2.0,-300,55.66808000000003
2.0,2.0,3,-2.0,-300,-157.91724
2.0,4.0,1,6.0,600,-4.5284599999999955
2.0,2.0,2,-2.0,-300,-335.7820599999999
2.0,4.0,3,-2.0,-300,-22.70519999999999
2.0,2.0,2,-2.0,-300,-309.786855
2.0,2.0,2,-2.0,-300,-67.57339000000002
2.0,2.0,2,-2.0,-300,103.18351000000001
2.0,2.0,1,2.0,600,-135.9394719999999
2.0,2.0,1,2.0,600,425.0561299999998
2.0,2.0,1,2.0,600,-50.34828499999992
2.0,2.0,3,-2.0,-300,91.75400000000002
2.0,5.0,3,-2.0,-300,230.35629999999998
2.0,2.0,2,-2.0,-300,3.664800000000014
2.0,2.0,2,-2.0,-300,67.95384000000001
2.0,2.0,1,2.0,600,9.963340000000073
2.0,4.0,2,-2.0,-300,-113.19565499999999
2.0,2.0,1,2.0,600,55.18531999999999
2.0,2.0,3,-2.0,-300,-86.6885
2.0,2.0,2,-2.0,-300,-177.0555
2.0,3.0,1,4.0,600,315.50566000000003
2.0,2.0,1,2.0,600,460.554348
2.0,2.0,3,-2.0,-300,155.12333999999998
2.0,2.0,1,2.0,600,129.14014000000003
2.0,2.0,2,-2.0,-300,21.60541999999998
2.0,2.0,1,2.0,600,-37.684343999999975
2.0,4.0,2,-2.0,-300,100.28820000000002
2.0,2.0,1,2.0,600,47.10156000000006
2.0,3.0,1,4.0,600,342.56206
2.0,3.0,1,4.0,600,126.30132000000002
2.0,2.0,1,2.0,600,-12.130007999999975
2.0,2.0,2,-2.0,-300,659.86812
2.0,2.0,3,-2.0,-300,6.907661999999988
2.0,2.0,2,-2.0,-300,-287.57732599999997
2.0,2.0,3,-2.0,-300,5.761680000000013
2.0,3.0,1,4.0,600,152.60621
2.0,2.0,1,2.0,600,-30.16611999999992
2.0,2.0,1,2.0,600,125.039558
2.0,2.0,1,2.0,600,-57.656300000000044
2.0,2.0,3,-2.0,-300,-9.64736499999998
2.0,2.0,3,-2.0,-300,-201.68355
2.0,3.0,2,-2.0,-300,-74.7072
2.0,4.0,1,6.0,600,-215.50206000000003
2.0,4.0,3,-2.0,-300,59.21969999999999
2.0,2.0,1,2.0,600,376.89701999999994
2.0,2.0,3,-2.0,-300,-24.062720000000013
2.0,2.0,1,2.0,600,565.190134
2.0,2.0,2,-2.0,-300,-162.56108
2.0,2.0,2,-2.0,-300,-35.07546000000002
2.0,2.0,1,2.0,600,408.8047919999999
2.0,2.0,2,-2.0,-300,-41.159448
2.0,4.0,1,6.0,600,229.85598000000002
2.0,2.0,3,-2.0,-300,-72.19235
2.0,2.0,3,-2.0,-300,-72.05591999999999
2.0,2.0,1,2.0,600,36.755269999999996
2.0,2.0,2,-2.0,-300,36.327999999999975
2.0,3.0,2,-2.0,-300,-229.29215399999993
2.0,3.0,2,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,-557.5610099999999
2.0,3.0,2,-2.0,-300,145.27072
2.0,2.0,1,2.0,600,-120.08798999999999
2.0,2.0,2,-2.0,-300,-142.22672
2.0,2.0,3,-2.0,-300,-224.138712
2.0,3.0,2,-2.0,-300,-283.16149999999993
2.0,2.0,2,-2.0,-300,-348.088032
2.0,2.0,2,-2.0,-300,-64.67286000000001
2.0,2.0,1,2.0,600,58.555060000000026
2.0,2.0,1,2.0,600,218.86716
2.0,2.0,3,-2.0,-300,-44.90010000000001
2.0,2.0,3,-2.0,-300,-5.242934999999999
2.0,2.0,2,-2.0,-300,-43.40635200000003
2.0,2.0,2,-2.0,-300,-300.0
2.0,3.0,2,-2.0,-300,79.16501999999997
2.0,2.0,3,-2.0,-300,-300.0
2.0,3.0,2,-2.0,-300,106.36599999999993
2.0,2.0,1,2.0,600,-141.38545499999998
2.0,3.0,3,-2.0,-300,-300.0
2.0,4.0,2,-2.0,-300,-31.425760000000025
2.0,2.0,2,-2.0,-300,158.76927999999998
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,3,-2.0,-300,-137.91976
2.0,3.0,2,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,-640.9802400000001
2.0,2.0,1,2.0,600,-99.02844000000007
2.0,2.0,2,-2.0,-300,8.571859999999958
2.0,2.0,3,-2.0,-300,-100.63496
2.0,3.0,3,-2.0,-300,-81.43788
2.0,2.0,1,2.0,600,-88.96019999999999
2.0,2.0,1,2.0,600,600.0
2.0,2.0,1,2.0,600,-78.73301599999995
2.0,4.0,1,6.0,600,22.894289999999984
2.0,4.0,1,6.0,600,-67.19980000000004
2.0,2.0,2,-2.0,-300,486.82568
2.0,2.0,2,-2.0,-300,-123.59152999999992
2.0,3.0,2,-2.0,-300,-46.765319999999974
2.0,2.0,2,-2.0,-300,-57.86130000000003
2.0,2.0,2,-2.0,-300,212.57792000000006
2.0,2.0,1,2.0,600,377.78709
2.0,3.0,3,-2.0,-300,-300.0
2.0,3.0,2,-2.0,-300,-164.8355600000001
2.0,2.0,1,2.0,600,155.90806000000003
2.0,2.0,2,-2.0,-300,22.24406000000002
2.0,2.0,1,2.0,600,343.509838
2.0,2.0,1,2.0,600,364.08242399999995
2.0,2.0,2,-2.0,-300,68.92666399999999
2.0,2.0,3,-2.0,-300,-60.26344
2.0,2.0,2,-2.0,-300,-189.09540999999996
2.0,3.0,2,-2.0,-300,276.06302000000005
2.0,3.0,3,-2.0,-300,-128.43022000000002
2.0,2.0,1,2.0,600,329.14576
2.0,3.0,1,4.0,600,16.869029999999952
2.0,2.0,2,-2.0,-300,-232.293912
2.0,3.0,2,-2.0,-300,188.182386
2.0,5.0,1,8.0,600,17.35577999999998
2.0,2.0,1,2.0,600,56.746877999999924
2.0,2.0,1,2.0,600,163.73476
2.0,2.0,2,-2.0,-300,25.768860000000018
2.0,2.0,2,-2.0,-300,-199.5852
2.0,2.0,1,2.0,600,600.0
2.0,2.0,1,2.0,600,-417.2312799999999
2.0,2.0,1,2.0,600,600.0
2.0,10.0,2,-2.0,-300,17.00686600000003
2.0,3.0,1,4.0,600,417.82954
2.0,2.0,1,2.0,600,283.33995999999996
2.0,2.0,3,-2.0,-300,-35.22361999999998
2.0,4.0,2,-2.0,-300,-97.77864
2.0,2.0,3,-2.0,-300,-155.58473999999998
2.0,2.0,3,-2.0,-300,-54.59862000000001
2.0,2.0,2,-2.0,-300,-23.481619999999964
2.0,3.0,1,4.0,600,187.58061999999995
2.0,3.0,1,4.0,600,600.0
2.0,2.0,1,2.0,600,120.93792000000002
2.0,2.0,1,2.0,600,147.36335999999994
2.0,2.0,1,2.0,600,-201.43068000000005
2.0,3.0,2,-2.0,-300,-243.94736999999986
2.0,5.0,2,-2.0,-300,-22.9733599999999
2.0,2.0,2,-2.0,-300,-272.739324
2.0,2.0,1,2.0,600,135.32231999999993
2.0,3.0,3,-2.0,-300,-188.44216
2.0,2.0,2,-2.0,-300,-114.65084000000004
2.0,2.0,1,2.0,600,275.789448
2.0,2.0,1,2.0,600,191.50299
2.0,2.0,2,-2.0,-300,-440.0837100000001
2.0,3.0,3,-2.0,-300,44.21274
2.0,2.0,2,-2.0,-300,-137.14244000000002
2.0,4.0,1,6.0,600,336.66082
2.0,2.0,2,-2.0,-300,-126.131564
2.0,5.0,2,-2.0,-300,18.090599999999995
2.0,2.0,2,-2.0,-300,-147.57591
2.0,4.0,3,-2.0,-300,-110.26601
2.0,2.0,2,-2.0,-300,116.10636000000002
2.0,3.0,3,-2.0,-300,71.88114999999996
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,12.51373000000001
2.0,3.0,1,4.0,600,600.0
2.0,2.0,2,-2.0,-300,-172.432596
2.0,3.0,1,4.0,600,348.0910799999999
2.0,3.0,3,-2.0,-300,-121.61390999999998
2.0,3.0,1,4.0,600,306.512388
2.0,3.0,2,-2.0,-300,-295.94961999999975
2.0,3.0,3,-2.0,-300,22.45239499999998
2.0,2.0,1,2.0,600,121.90704000000005
2.0,2.0,2,-2.0,-300,63.88668000000001
2.0,2.0,2,-2.0,-300,-70.82532
2.0,3.0,1,4.0,600,-114.30397999999997
2.0,2.0,1,2.0,600,392.92929
2.0,2.0,1,2.0,600,47.08404000000007
2.0,3.0,3,-2.0,-300,165.44420000000002
2.0,2.0,1,2.0,600,-61.586760000000154
2.0,2.0,2,-2.0,-300,-300.0
2.0,3.0,1,4.0,600,346.58348
2.0,2.0,1,2.0,600,-6.869519999999966
2.0,5.0,2,-2.0,-300,-152.6857
2.0,2.0,3,-2.0,-300,-59.971929999999986
2.0,2.0,1,2.0,600,539.7948399999999
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,1,2.0,600,587.71972
2.0,2.0,3,-2.0,-300,-262.4634
2.0,3.0,1,4.0,600,600.0
2.0,3.0,1,4.0,600,362.45136
2.0,5.0,3,-2.0,-300,-57.71460000000002
2.0,4.0,2,-2.0,-300,-72.30968000000001
2.0,2.0,3,-2.0,-300,-194.66291999999999
2.0,3.0,3,-2.0,-300,-20.27335999999997
2.0,4.0,1,6.0,600,71.60924600000004
2.0,3.0,1,4.0,600,-6.563330000000008
2.0,2.0,2,-2.0,-300,-300.0
2.0,2.0,1,2.0,600,-106.15633000000003
2.0,2.0,2,-2.0,-300,-108.95024000000001
2.0,10.0,3,-2.0,-300,-261.000998
2.0,2.0,2,-2.0,-300,143.72972999999996
2.0,2.0,1,2.0,600,-44.903549999999996
2.0,2.0,3,-2.0,-300,-190.95194
2.0,2.0,1,2.0,600,579.1992
2.0,2.0,2,-2.0,-300,181.19180000000006
2.0,2.0,2,-2.0,-300,-82.71210000000008
2.0,3.0,3,-2.0,-300,77.79221000000001
2.0,2.0,2,-2.0,-300,-135.88626
2.0,2.0,2,-2.0,-300,33.25200000000001
2.0,2.0,3,-2.0,-300,-112.31700000000001
2.0,10.0,1,18.0,600,492.09007999999994
2.0,2.0,1,2.0,600,703.5792
2.0,5.0,3,-2.0,-300,5.798350000000028
2.0,2.0,2,-2.0,-300,-300.0
2.0,2.0,3,-2.0,-300,-189.31632000000002
2.0,2.0,2,-2.0,-300,82.93200000000002
2.0,3.0,1,4.0,600,29.750940000000014
2.0,3.0,2,-2.0,-300,121.42105999999997
2.0,2.0,2,-2.0,-300,-445.37584000000004
2.0,2.0,2,-2.0,-300,86.87047000000001
2.0,3.0,2,-2.0,-300,-13.490969999999946
2.0,3.0,3,-2.0,-300,13.769679999999994
2.0,2.0,1,2.0,600,239.54289000000009
2.0,2.0,2,-2.0,-300,-128.613
2.0,2.0,2,-2.0,-300,106.96641
2.0,3.0,3,-2.0,-300,27.227900000000034
2.0,3.0,3,-2.0,-300,129.73130000000003
2.0,2.0,3,-2.0,-300,150.29532
2.0,2.0,2,-2.0,-300,-79.11359999999999
2.0,2.0,2,-2.0,-300,-37.12919000000001
2.0,5.0,2,-2.0,-300,-163.1699339999999
2.0,2.0,2,-2.0,-300,-408.3740780000001
2.0,2.0,1,2.0,600,216.91419000000005
2.0,10.0,1,18.0,600,239.52877
2.0,3.0,1,4.0,600,212.73624
2.0,2.0,1,2.0,600,23.85860199999999
2.0,2.0,1,2.0,600,-119.13923999999999
2.0,3.0,2,-2.0,-300,-190.95217
2.0,4.0,2,-2.0,-300,85.09289999999999
2.0,2.0,1,2.0,600,0.9815999999999576
2.0,2.0,1,2.0,600,295.8175200000001
2.0,5.0,2,-2.0,-300,-300.0
2.0,2.0,1,2.0,600,396.18032000000005
2.0,2.0,1,2.0,600,297.53947
2.0,2.0,2,-2.0,-300,212.22618000000006
2.0,2.0,1,2.0,600,158.35942999999995
2.0,2.0,1,2.0,600,206.59033499999998
2.0,3.0,2,-2.0,-300,-12.695510000000013
2.0,2.0,2,-2.0,-300,352.6977
2.0,2.0,1,2.0,600,292.607955
2.0,2.0,3,-2.0,-300,-126.41580000000002
2.0,2.0,3,-2.0,-300,63.73540000000003
2.0,5.0,1,8.0,600,206.35979999999998
2.0,4.0,2,-2.0,-300,-600.96202
2.0,2.0,2,-2.0,-300,-170.59582999999992
2.0,2.0,2,-2.0,-300,-170.93890000000005
2.0,2.0,1,2.0,600,-11.76867999999996
2.0,2.0,2,-2.0,-300,-159.39989599999996
2.0,3.0,3,-2.0,-300,-300.0
2.0,3.0,3,-2.0,-300,-73.48533
2.0,3.0,2,-2.0,-300,-182.93978000000004
2.0,3.0,1,4.0,600,-49.33949999999999
2.0,2.0,2,-2.0,-300,-108.27662000000001
2.0,2.0,3,-2.0,-300,41.14614999999999
2.0,2.0,1,2.0,600,243.62536
2.0,2.0,1,2.0,600,-40.294349999999895
2.0,2.0,2,-2.0,-300,-300.0
2.0,3.0,3,-2.0,-300,-37.23101999999999
2.0,2.0,2,-2.0,-300,-72.70496
2.0,2.0,2,-2.0,-300,-275.32238
2.0,2.0,1,2.0,600,-65.56661999999997
2.0,3.0,3,-2.0,-300,203.31807000000003
2.0,3.0,1,4.0,600,163.24337400000002
2.0,2.0,3,-2.0,-300,43.02744000000001
2.0,2.0,1,2.0,600,122.31349999999993
2.0,2.0,2,-2.0,-300,40.83880000000002
2.0,3.0,1,4.0,600,518.6988699999999
2.0,3.0,1,4.0,600,-74.96438000000006
2.0,10.0,1,18.0,600,195.72822399999995
2.0,3.0,2,-2.0,-300,59.13121399999994
2.0,2.0,3,-2.0,-300,-29.407133999999985
2.0,2.0,1,2.0,600,-32.55833999999999
2.0,3.0,1,4.0,600,564.18944
2.0,3.0,3,-2.0,-300,-95.74224000000001
2.0,3.0,2,-2.0,-300,-15.03755000000001
2.0,2.0,2,-2.0,-300,204.40903999999995
2.0,2.0,1,2.0,600,93.82195500000006
2.0,2.0,2,-2.0,-300,-41.18399999999994
2.0,2.0,1,2.0,600,600.0
2.0,2.0,2,-2.0,-300,-44.951359999999994
2.0,4.0,2,-2.0,-300,-93.41049999999998
2.0,4.0,1,6.0,600,329.49008000000003
2.0,2.0,1,2.0,600,220.17473999999996
2.0,2.0,2,-2.0,-300,-121.51939200000001
2.0,2.0,1,2.0,600,249.60389999999995
2.0,2.0,1,2.0,600,119.01169799999992
2.0,2.0,2,-2.0,-300,11.732559999999978
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,3,-2.0,-300,-39.99049000000001
2.0,2.0,1,2.0,600,104.29140000000001
2.0,2.0,1,2.0,600,378.28124
2.0,2.0,1,2.0,600,306.63624000000004
2.0,2.0,3,-2.0,-300,-123.84762
2.0,4.0,3,-2.0,-300,-189.339744
2.0,2.0,2,-2.0,-300,112.71960000000001
2.0,3.0,1,4.0,600,199.63359999999994
2.0,5.0,2,-2.0,-300,-204.499344
2.0,2.0,1,2.0,600,-90.75434599999988
2.0,3.0,2,-2.0,-300,107.21688
2.0,2.0,1,2.0,600,419.0184
2.0,2.0,3,-2.0,-300,74.17583000000002
2.0,2.0,3,-2.0,-300,-117.93467999999999
2.0,2.0,2,-2.0,-300,-245.82031999999998
2.0,2.0,1,2.0,600,6.174080000000004
2.0,4.0,1,6.0,600,210.2005500000001
2.0,2.0,1,2.0,600,131.81535999999994
2.0,3.0,2,-2.0,-300,-73.89672000000002
2.0,2.0,1,2.0,600,-6.614330000000052
2.0,2.0,1,2.0,600,600.0
2.0,4.0,1,6.0,600,293.43059999999997
2.0,2.0,1,2.0,600,155.05739000000003
2.0,4.0,1,6.0,600,63.775020000000154
2.0,3.0,3,-2.0,-300,150.5564
2.0,2.0,1,2.0,600,52.2398
2.0,3.0,2,-2.0,-300,-344.3972
2.0,2.0,1,2.0,600,-93.07855000000004
2.0,2.0,1,2.0,600,352.74432
2.0,2.0,3,-2.0,-300,-121.14239999999998
2.0,4.0,1,6.0,600,51.620829999999955
2.0,2.0,2,-2.0,-300,-159.26514
2.0,2.0,2,-2.0,-300,-300.0
2.0,4.0,3,-2.0,-300,94.766325
2.0,2.0,2,-2.0,-300,-133.60427999999996
2.0,10.0,2,-2.0,-300,-138.85744
2.0,3.0,2,-2.0,-300,19.92903000000001
2.0,2.0,1,2.0,600,326.52854999999994
2.0,3.0,2,-2.0,-300,-36.60534999999999
2.0,2.0,2,-2.0,-300,-209.71586
2.0,4.0,2,-2.0,-300,-505.4672319999999
2.0,2.0,3,-2.0,-300,-300.0
2.0,5.0,2,-2.0,-300,-58.698015999999996
2.0,2.0,1,2.0,600,122.76371999999995
2.0,4.0,1,6.0,600,235.81736999999995
2.0,2.0,1,2.0,600,-211.58589
2.0,2.0,1,2.0,600,-52.236440000000016
2.0,2.0,2,-2.0,-300,42.18720000000002
2.0,2.0,1,2.0,600,512.34106
2.0,2.0,1,2.0,600,2.4830800000000295
2.0,2.0,3,-2.0,-300,-51.611200000000025
2.0,2.0,2,-2.0,-300,-82.43826000000001
2.0,3.0,2,-2.0,-300,129.55329999999998
2.0,2.0,2,-2.0,-300,-83.56730999999996
2.0,2.0,2,-2.0,-300,-641.1865
2.0,2.0,2,-2.0,-300,96.84351000000001
2.0,3.0,3,-2.0,-300,-28.784400000000005
2.0,2.0,2,-2.0,-300,95.19778000000005
2.0,3.0,1,4.0,600,265.8282899999999
2.0,2.0,1,2.0,600,-294.66819999999984
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,1,2.0,600,485.029486
2.0,5.0,1,8.0,600,475.287806
2.0,2.0,3,-2.0,-300,-1.0986500000000206
2.0,5.0,2,-2.0,-300,39.815380000000005
2.0,2.0,2,-2.0,-300,-68.98040000000006
2.0,2.0,3,-2.0,-300,17.31791999999996
2.0,2.0,2,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,-178.83909
2.0,2.0,2,-2.0,-300,-79.56786
2.0,3.0,1,4.0,600,304.031468
2.0,2.0,2,-2.0,-300,-300.0
2.0,2.0,1,2.0,600,95.20985999999999
2.0,2.0,3,-2.0,-300,60.13923999999997
2.0,2.0,1,2.0,600,600.0
2.0,2.0,1,2.0,600,419.15276000000006
2.0,2.0,2,-2.0,-300,-43.11768000000001
2.0,2.0,2,-2.0,-300,104.34065999999996
2.0,4.0,3,-2.0,-300,-124.32881999999998
2.0,4.0,3,-2.0,-300,-145.45986399999998
2.0,2.0,2,-2.0,-300,-71.46228000000002
2.0,3.0,1,4.0,600,-24.574889999999982
2.0,3.0,2,-2.0,-300,-324.15286
2.0,2.0,3,-2.0,-300,-300.0
2.0,3.0,3,-2.0,-300,-300.0
2.0,3.0,2,-2.0,-300,302.1190400000001
2.0,2.0,2,-2.0,-300,10.226920000000007
2.0,2.0,3,-2.0,-300,-149.88304
2.0,2.0,2,-2.0,-300,17.578200000000038
2.0,2.0,1,2.0,600,33.62429
2.0,4.0,3,-2.0,-300,-6.416109999999993
2.0,2.0,2,-2.0,-300,-94.39440000000002
2.0,2.0,2,-2.0,-300,4.071655999999962
2.0,3.0,3,-2.0,-300,-73.57925999999998
2.0,3.0,2,-2.0,-300,-504.6753
2.0,3.0,2,-2.0,-300,-139.06972000000002
2.0,2.0,1,2.0,600,92.76332000000002
2.0,2.0,2,-2.0,-300,-190.53252
2.0,4.0,1,6.0,600,-59.438399999999945
2.0,3.0,3,-2.0,-300,-21.09359999999998
2.0,3.0,3,-2.0,-300,143.88403999999997
2.0,2.0,2,-2.0,-300,-251.7774
2.0,2.0,2,-2.0,-300,-310.39064
2.0,3.0,1,4.0,600,93.79847999999998
2.0,2.0,1,2.0,600,-16.411080000000027
2.0,2.0,2,-2.0,-300,-29.18527999999992
2.0,2.0,1,2.0,600,369.74113500000004
2.0,4.0,2,-2.0,-300,39.91723999999999
2.0,2.0,1,2.0,600,29.16692000000012
2.0,2.0,2,-2.0,-300,-318.40228
2.0,2.0,1,2.0,600,489.70448999999996
2.0,2.0,2,-2.0,-300,187.77426400000004
2.0,4.0,3,-2.0,-300,-300.0
2.0,3.0,3,-2.0,-300,-133.8132
2.0,3.0,3,-2.0,-300,119.44941999999998
2.0,3.0,3,-2.0,-300,-53.952380000000005
2.0,3.0,3,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,39.788700000000006
2.0,2.0,3,-2.0,-300,47.16094000000004
2.0,2.0,2,-2.0,-300,-300.0
2.0,3.0,2,-2.0,-300,-100.76688000000001
2.0,2.0,1,2.0,600,-23.305770000000052
2.0,2.0,1,2.0,600,-225.46406999999996
2.0,4.0,2,-2.0,-300,27.11403999999996
